Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
40,2,1194,1,1,3,1,3,0,3,2,0,4,0,6513,4,0,17,3,4,12.0,3,5,3.0,0.0,3.0,0
34,2,810,2,8,2,5,2,1,4,2,7,3,1,6799,1,0,21,4,3,10.0,3,10,8.0,4.0,8.0,0
58,0,350,2,2,3,3,2,1,3,4,3,2,0,16291,4,0,22,4,4,28.5,2,16,9.0,7.5,14.0,0
35,2,185,1,23,4,3,2,1,1,1,2,3,1,2705,0,0,16,3,2,6.0,4,5,4.0,0.0,3.0,0
47,2,1001,1,4,3,1,3,0,2,3,4,2,0,10333,8,1,12,3,3,28.0,3,18,11.0,7.5,10.0,0
40,2,750,1,12,3,1,2,0,3,2,0,1,0,4448,2,0,12,3,2,15.0,3,7,4.0,7.0,7.0,0
54,2,431,1,7,4,3,4,0,3,2,6,4,1,6854,4,0,15,3,2,14.0,2,7,1.0,1.0,7.0,0
31,1,1125,2,7,4,2,1,0,3,3,7,1,1,9637,2,0,14,3,4,9.0,3,3,2.0,2.0,2.0,0
28,2,1217,1,1,3,3,3,0,3,1,6,1,1,3591,1,0,25,4,3,3.0,3,3,2.0,1.0,2.0,0
38,2,723,2,2,4,2,2,0,1,2,8,4,1,5405,2,1,20,4,1,20.0,2,4,2.0,0.0,3.0,0
26,2,572,2,10,3,3,3,1,3,2,7,4,2,4684,1,0,13,3,1,5.0,3,5,3.0,1.0,2.0,0
58,1,1216,1,15,4,1,1,1,3,4,5,3,1,15787,2,1,14,3,2,23.0,3,2,2.0,2.0,2.0,0
18,0,1431,1,14,3,3,2,0,3,1,6,3,2,1514,1,0,16,3,3,0.0,1,0,0.0,0.0,0.0,0
31,2,359,0,18,5,0,4,1,4,1,1,1,1,2956,0,0,17,3,3,2.0,3,1,0.0,0.0,0.0,1
29,2,350,0,13,3,0,1,1,2,1,1,1,0,2335,4,1,15,3,4,4.0,3,2,2.0,2.0,0.0,1
45,0,589,2,2,4,1,3,0,3,2,7,3,1,5154,4,0,22,4,2,10.0,4,8,7.0,5.0,7.0,0
36,2,430,1,2,4,4,4,0,3,2,6,2,1,6962,4,1,22,4,4,15.0,3,1,0.0,0.0,0.0,0
43,1,1422,2,2,4,1,1,1,3,2,7,4,1,5675,1,0,20,4,3,7.0,3,7,7.0,7.0,7.0,0
27,1,1297,1,5,2,1,4,0,3,1,2,4,2,2379,0,1,14,3,3,6.0,2,5,4.0,0.0,2.0,0
29,1,574,1,20,1,3,4,1,3,1,2,4,1,3812,1,0,13,3,2,11.0,4,11,8.0,3.0,10.0,0
32,1,1318,2,10,4,2,4,1,3,2,7,4,2,4648,8,0,13,3,3,4.0,4,0,0.0,0.0,0.0,0
42,0,355,1,10,4,5,3,1,3,1,6,3,1,2936,3,0,22,4,2,10.0,2,6,3.0,3.0,3.0,0
47,2,207,1,9,4,1,2,0,3,1,2,3,2,2105,4,0,12,3,3,7.0,3,2,2.0,2.0,0.0,0
46,2,706,1,2,2,1,4,1,3,3,4,4,0,8578,3,0,14,3,3,12.0,2,9,8.0,4.0,7.0,0
28,0,280,0,1,2,1,3,1,3,1,1,4,0,2706,1,0,15,3,2,3.0,3,3,2.0,2.0,2.0,0
29,2,726,1,29,1,1,4,1,1,2,0,3,0,6384,8,0,17,3,4,11.0,3,7,0.0,1.0,6.0,0
42,2,1142,1,8,3,1,4,1,3,1,2,3,2,3968,4,0,13,3,4,8.0,3,0,0.0,0.0,0.0,0
32,2,414,2,2,4,2,3,1,2,2,7,2,2,9907,7,1,12,3,3,7.0,2,2,2.0,2.0,2.0,1
46,2,1319,2,3,3,5,1,0,4,4,7,1,0,13225,2,0,12,3,4,25.0,3,18,14.5,2.0,8.0,0
27,2,728,2,23,1,3,2,0,2,2,8,3,1,3540,1,0,21,4,4,9.0,3,9,8.0,5.0,8.0,0
29,2,352,0,6,1,3,4,1,2,1,1,2,1,2804,1,0,11,3,4,1.0,3,1,0.0,0.0,0.0,0
43,2,823,1,6,3,3,1,0,2,5,3,3,1,16581,7,0,13,3,4,21.0,3,16,12.0,6.0,14.0,0
48,2,1224,1,10,3,1,4,1,2,5,5,2,1,16581,4,0,12,3,4,28.5,3,18,10.0,7.5,9.0,0
29,1,459,1,24,2,1,4,1,2,1,6,4,2,2439,1,1,24,4,2,1.0,2,1,0.0,1.0,0.0,1
46,2,1254,2,10,3,1,3,0,3,3,7,2,1,7314,5,0,21,4,3,14.0,3,8,7.0,0.0,7.0,1
27,1,1131,1,15,3,1,4,0,2,1,6,1,1,4774,0,0,19,3,4,8.0,2,7,6.0,7.0,3.0,0
39,2,835,1,19,4,4,4,1,3,2,6,4,0,3902,8,0,14,3,2,7.0,3,2,2.0,2.0,2.0,0
55,2,836,1,2,4,5,2,1,2,1,6,4,1,2662,8,0,20,4,2,19.0,4,5,2.0,0.0,4.0,0
28,2,1172,2,3,3,3,2,0,3,1,8,2,1,2856,1,0,19,3,4,1.0,3,1,0.0,0.0,0.0,0
30,2,945,2,9,3,3,2,1,3,1,8,4,2,1081,1,0,13,3,3,1.0,2,1,0.0,0.0,0.0,1
22,2,391,1,7,1,1,4,1,3,1,6,2,2,2472,1,1,23,4,1,1.0,3,1,0.0,0.0,0.0,1
36,2,1266,2,10,4,5,2,0,2,2,7,3,1,5673,1,1,13,3,1,10.0,3,10,9.0,1.0,7.0,0
31,2,311,1,20,3,1,2,1,3,2,2,3,0,4197,1,0,11,3,1,10.0,3,10,8.0,0.0,2.0,0
34,2,1480,2,4,3,1,3,1,3,3,7,4,1,9713,2,1,13,3,4,9.0,3,5,3.0,1.0,0.0,0
29,2,592,1,7,3,1,4,1,3,1,2,1,2,2062,3,0,14,3,2,11.0,3,3,2.0,1.0,2.0,0
37,2,783,1,7,4,3,4,1,3,2,6,1,1,4284,5,1,22,4,3,16.0,3,5,3.0,0.0,4.0,0
35,2,219,1,16,2,4,4,0,2,2,4,2,1,4788,0,1,11,3,4,4.0,3,3,2.0,0.0,2.0,0
45,2,556,1,25,2,1,2,0,2,2,4,4,1,5906,0,0,13,3,4,10.0,2,9,8.0,3.0,8.0,0
36,1,1213,0,2,1,0,2,1,2,2,1,4,2,3886,1,0,21,4,4,10.0,2,10,1.0,0.0,8.0,0
40,2,1137,1,1,4,1,1,1,3,4,3,1,0,16581,2,0,11,3,1,22.0,3,18,7.0,7.5,14.5,0
26,2,482,1,1,2,1,2,0,2,1,6,3,1,2933,1,1,13,3,3,1.0,2,1,0.0,1.0,0.0,0
27,2,511,2,2,2,3,1,0,4,2,7,3,2,6500,0,0,14,3,2,9.0,2,8,7.0,0.0,7.0,0
48,1,117,1,22,3,3,4,0,3,4,3,4,0,16581,3,0,11,3,2,24.0,3,18,14.5,4.0,7.0,0
44,2,170,1,1,4,1,2,1,4,2,0,1,1,5033,2,0,15,3,4,10.0,3,2,0.0,2.0,2.0,0
34,0,967,1,16,4,5,4,1,1,1,6,1,1,2307,1,1,23,4,2,5.0,3,5,2.0,3.0,0.0,1
56,2,1162,1,24,2,1,1,1,3,1,2,4,2,2587,1,0,16,3,4,5.0,3,4,2.0,1.0,0.0,1
36,2,335,2,17,2,2,3,1,2,2,7,2,1,5507,2,0,16,3,3,12.0,1,4,2.0,1.0,3.0,0
41,2,337,2,8,3,2,3,0,3,2,7,2,1,4393,5,0,21,4,3,14.0,3,5,4.0,1.0,4.0,0
42,2,1396,1,6,3,3,3,1,3,3,5,1,1,13348,9,0,13,3,2,18.0,4,13,7.0,5.0,7.0,0
31,2,1079,2,10,2,3,3,0,3,2,7,4,0,6583,2,1,11,3,4,8.0,3,5,2.0,1.0,4.0,0
34,2,735,2,3,1,3,4,0,2,2,7,4,1,8103,3,1,12,3,3,9.0,2,4,2.0,0.0,1.0,0
31,2,471,1,4,3,3,1,0,4,1,2,3,0,3978,8,0,12,3,2,4.0,2,2,2.0,2.0,2.0,0
26,1,1096,1,6,3,4,3,1,4,1,2,4,1,2544,0,0,18,3,1,8.0,3,7,7.0,7.0,7.0,0
45,1,1297,1,1,4,3,2,1,3,2,0,3,2,5399,4,0,12,3,3,12.0,3,4,2.0,0.0,3.0,0
33,2,217,2,10,4,2,2,1,3,2,7,3,2,5487,1,0,14,3,2,10.0,2,10,4.0,0.0,9.0,0
28,1,783,2,1,2,1,3,1,2,2,7,4,1,6834,1,1,12,3,3,7.0,3,7,7.0,0.0,7.0,0
29,1,746,2,24,3,5,3,1,4,1,8,1,2,1091,1,0,17,3,4,1.0,3,1,0.0,0.0,0.0,1
39,0,1251,2,21,4,1,1,0,1,2,7,3,1,5736,6,0,19,3,3,10.0,3,3,2.0,1.0,2.0,0
27,2,1354,1,2,4,5,2,1,3,1,6,2,1,2226,1,0,11,3,3,6.0,2,5,3.0,1.0,2.0,0
34,1,735,1,22,4,4,3,1,2,2,6,4,1,5747,1,1,15,3,2,16.0,3,15,10.0,6.0,11.0,0
28,2,1475,2,13,2,2,4,0,3,2,7,3,2,9854,3,1,11,3,4,6.0,3,2,0.0,2.0,2.0,1
47,0,1169,1,14,4,5,3,1,3,2,6,2,1,5467,8,0,18,3,3,16.0,4,8,7.0,1.0,7.0,0
56,2,1443,2,11,5,2,4,0,2,2,7,1,1,5380,4,0,16,3,3,6.0,3,0,0.0,0.0,0.0,0
39,2,867,1,9,2,3,1,1,3,2,4,1,1,5151,1,0,25,4,4,10.0,3,10,0.0,7.0,9.0,0
38,1,1394,1,8,3,3,4,0,2,2,6,2,0,2133,1,1,16,3,3,20.0,3,18,11.0,0.0,7.0,0
58,2,605,2,21,3,1,4,0,3,4,3,4,1,16581,4,1,13,3,3,28.5,2,1,0.0,0.0,0.0,0
32,1,238,1,5,2,1,1,0,4,1,6,3,2,2432,3,1,14,3,1,8.0,3,4,1.0,0.0,3.0,1
38,2,1206,1,9,2,1,2,1,3,1,6,4,0,4771,2,0,19,3,4,10.0,4,5,2.0,0.0,3.0,0
49,1,1064,1,2,1,1,2,1,3,5,5,4,1,16581,3,0,15,3,4,28.0,3,5,4.0,4.0,3.0,0
42,2,419,2,12,4,2,2,1,3,2,7,4,0,5087,3,1,12,3,3,14.0,3,0,0.0,0.0,0.0,0
27,1,1337,0,22,3,0,1,0,2,1,1,2,1,2863,1,0,12,3,1,1.0,3,1,0.0,0.0,0.0,1
35,2,682,2,18,4,3,2,1,3,2,7,1,1,5561,0,0,16,3,4,6.0,1,5,3.0,0.0,4.0,0
28,0,1103,1,16,3,3,3,1,3,1,6,3,2,2144,1,0,14,3,3,5.0,2,5,3.0,1.0,4.0,0
31,0,976,1,3,2,3,3,1,3,1,6,1,0,3065,1,1,13,3,4,4.0,4,4,2.0,2.0,3.0,0
36,0,1351,1,9,4,1,1,1,4,1,2,2,1,2810,1,0,22,4,2,5.0,3,5,4.0,0.0,2.0,0
34,2,937,2,1,3,2,1,1,3,3,7,4,2,9888,1,0,21,4,1,14.0,2,14,8.0,2.0,1.0,0
34,2,1239,2,13,4,3,4,1,3,3,7,3,0,8628,1,0,18,3,3,9.0,2,8,7.0,1.0,1.0,0
26,2,157,1,1,3,3,3,1,3,1,2,1,2,2867,0,0,13,3,4,8.0,2,7,7.0,7.0,6.0,0
29,2,136,1,1,3,1,1,1,3,2,0,1,1,5373,0,0,12,3,1,6.0,2,5,3.0,0.0,2.0,0
32,0,1146,1,15,4,3,3,0,3,2,0,4,0,6667,5,0,18,3,2,9.0,3,5,1.0,1.0,2.0,0
31,1,1125,1,1,3,1,4,1,1,2,6,1,1,5003,1,0,21,4,2,10.0,3,10,8.0,7.5,7.0,0
28,2,1404,1,17,3,5,3,1,2,1,2,4,0,2367,5,0,12,3,1,6.0,2,4,1.0,0.0,3.0,1
38,2,1404,2,1,3,1,1,1,2,1,8,1,2,2858,4,0,14,3,1,20.0,2,1,0.0,0.0,0.0,0
35,2,1224,2,7,4,1,3,0,3,2,7,4,1,5204,1,1,11,3,4,10.0,3,10,8.0,0.0,9.0,0
27,2,954,2,9,3,2,4,1,3,2,7,4,2,4105,1,0,14,3,1,7.0,3,7,7.0,0.0,7.0,0
32,2,1373,1,5,4,1,4,1,2,2,4,4,2,9679,8,0,24,4,2,8.0,3,1,0.0,0.0,0.0,0
31,1,754,2,26,4,2,1,1,3,2,7,4,1,5617,1,1,11,3,3,10.0,3,10,7.0,0.0,8.0,1
53,2,1168,2,24,4,1,1,1,3,3,7,1,2,10448,6,1,13,3,2,15.0,2,2,2.0,2.0,2.0,1
54,2,155,1,9,2,1,1,0,3,2,6,3,1,2897,3,0,11,3,3,9.0,2,4,3.0,2.0,3.0,0
33,1,1303,1,7,2,1,4,1,3,2,0,3,0,5968,1,0,20,4,3,9.0,3,9,7.0,2.0,8.0,0
43,2,574,1,11,3,1,1,1,3,3,0,3,1,7510,1,0,17,3,2,10.0,3,10,9.0,0.0,9.0,0
38,1,1444,0,1,4,4,4,1,3,1,1,2,1,2991,0,1,11,3,2,7.0,3,6,2.0,1.0,2.0,0
55,2,189,0,26,4,0,3,1,4,5,3,2,1,16581,4,1,18,3,1,28.5,3,10,9.0,1.0,4.0,0
31,2,1276,1,2,1,3,4,0,1,1,2,4,0,1129,1,1,11,3,3,1.0,3,1,0.0,0.0,0.0,0
39,2,119,2,15,4,2,2,1,3,4,7,1,2,13341,0,0,12,3,1,21.0,3,18,8.0,7.5,10.0,0
42,0,335,1,23,2,1,4,1,2,2,6,3,2,4332,1,0,12,3,4,20.0,3,18,9.0,3.0,7.0,0
31,0,697,1,10,3,3,3,0,3,3,5,3,1,11031,4,0,20,4,3,13.0,4,11,7.0,4.0,8.0,0
54,2,157,1,10,3,3,3,0,3,2,4,1,2,4440,6,1,19,3,4,9.0,3,5,2.0,1.0,4.0,0
24,2,771,1,1,2,1,2,1,2,2,0,3,2,4617,1,0,12,3,2,4.0,2,4,3.0,1.0,2.0,0
23,2,571,1,12,2,4,4,1,3,1,2,4,2,2647,1,0,13,3,3,5.0,4,5,2.0,1.0,4.0,0
40,1,692,1,11,3,5,4,0,3,2,2,3,1,6323,1,0,11,3,1,10.0,4,10,9.0,7.5,4.0,0
40,2,444,2,2,2,2,2,0,3,2,7,2,1,5677,3,0,14,3,3,15.0,3,11,8.0,5.0,10.0,0
25,2,309,0,2,3,0,3,0,3,1,1,2,1,2187,4,0,14,3,3,6.0,3,2,0.0,1.0,2.0,0
30,2,911,1,1,2,3,4,1,3,1,2,2,1,3748,1,0,13,3,3,12.0,2,12,8.0,1.0,7.0,0
25,2,977,1,2,1,4,4,1,3,1,2,3,0,3977,6,1,19,3,3,7.0,2,2,2.0,0.0,2.0,0
47,2,1180,1,25,3,3,1,1,3,3,0,3,2,8633,2,0,23,4,2,25.0,3,17,14.0,7.5,11.0,0
33,0,1313,1,1,2,3,2,1,2,1,2,3,0,2008,1,0,12,3,3,1.0,2,1,1.0,0.0,0.0,0
38,2,1321,2,1,4,1,4,1,3,2,7,2,1,4440,0,0,15,3,1,16.0,3,15,13.0,5.0,8.0,0
31,2,1154,2,2,2,1,1,1,3,1,8,3,1,3067,0,0,19,3,3,3.0,3,2,2.0,1.0,2.0,0
38,1,508,1,6,4,1,1,1,2,2,4,3,1,5321,2,0,11,3,4,10.0,3,8,3.0,7.0,7.0,0
42,2,557,1,18,4,1,4,1,3,2,6,1,0,5410,6,1,17,3,3,9.0,2,4,3.0,1.0,2.0,0
41,2,642,1,1,3,1,4,1,3,1,6,4,1,2782,3,0,22,4,1,12.0,3,5,3.0,1.0,0.0,0
47,0,1162,1,1,1,3,3,0,3,3,5,2,1,11957,0,0,18,3,1,14.0,1,13,8.0,5.0,12.0,0
35,2,1490,1,11,4,3,4,1,3,1,2,3,1,2660,7,1,11,3,3,5.0,3,2,2.0,2.0,2.0,0
22,2,581,1,1,2,1,4,1,3,1,6,3,2,3375,0,0,12,3,4,4.0,4,3,2.0,1.0,2.0,0
35,2,1395,1,9,4,3,2,1,3,2,6,3,2,5098,1,0,19,3,2,10.0,3,10,7.0,0.0,8.0,0
33,2,501,1,15,2,3,2,0,3,2,0,4,1,4878,0,1,13,3,1,10.0,3,9,7.0,7.5,1.0,0
32,2,267,1,29,4,1,3,0,2,1,2,2,2,2837,1,0,13,3,3,6.0,3,6,2.0,4.0,1.0,0
40,2,543,1,1,4,1,1,1,3,1,2,4,1,2406,8,0,19,3,3,8.0,2,1,0.0,0.0,0.0,0
32,2,234,2,1,4,3,2,1,2,1,8,2,1,2269,0,0,14,3,2,3.0,3,2,2.0,2.0,2.0,0
39,2,116,1,24,1,1,1,1,3,2,6,4,2,4108,7,0,13,3,1,18.0,3,7,7.0,1.0,7.0,0
38,2,201,1,10,3,3,2,0,1,3,5,3,1,13206,3,0,12,3,1,20.0,3,18,14.5,1.0,11.0,0
32,2,801,2,1,4,2,3,0,3,3,7,4,1,10422,1,0,19,3,3,14.0,3,14,10.0,5.0,7.0,0
37,2,161,1,10,3,1,3,0,4,3,5,4,1,13744,1,1,25,4,1,16.0,3,16,11.0,6.0,8.0,0
25,2,1382,2,8,2,4,1,0,3,2,7,3,0,4907,0,1,22,4,2,6.0,2,5,3.0,0.0,4.0,0
52,0,585,2,29,4,1,1,1,3,1,8,4,0,3482,2,0,15,3,2,16.0,2,9,8.0,0.0,0.0,0
44,2,1037,1,1,3,3,2,1,3,1,6,4,2,2436,6,1,12,3,3,6.0,3,4,3.0,1.0,2.0,0
21,2,501,2,5,1,3,3,1,3,1,8,1,2,2380,1,1,11,3,4,2.0,3,2,2.0,1.0,2.0,0
39,0,105,1,9,3,1,4,1,3,5,3,4,2,16581,2,0,13,3,3,21.0,2,6,0.0,1.0,3.0,0
23,1,638,2,9,3,2,4,1,3,1,8,1,1,1790,1,0,19,3,1,1.0,2,1,0.0,1.0,0.0,1
36,2,557,2,3,3,3,1,0,2,3,7,4,1,7644,0,0,19,3,3,10.0,3,9,7.0,3.0,4.0,0
36,1,688,1,4,2,1,4,0,3,2,4,2,0,5131,7,0,13,3,2,18.0,3,4,2.0,0.0,2.0,0
56,0,667,1,1,4,1,3,1,3,2,0,3,0,6306,1,0,21,4,1,13.0,2,13,12.0,1.0,9.0,0
29,2,1092,1,1,4,3,1,1,3,1,6,4,1,4787,9,1,14,3,2,4.0,4,2,2.0,2.0,2.0,1
42,2,300,1,2,3,1,1,1,3,5,3,3,1,16581,5,0,11,3,1,24.0,2,18,6.0,4.0,14.0,0
56,2,310,1,7,2,5,4,1,3,1,2,3,1,2339,8,0,11,3,4,14.0,1,10,9.0,7.5,8.0,1
41,2,582,1,28,4,1,1,0,2,4,4,2,1,13570,0,0,23,4,3,21.0,3,18,7.0,0.0,10.0,0
34,2,704,2,28,3,2,4,0,2,2,7,3,1,6712,1,0,21,4,4,8.0,3,8,7.0,1.0,7.0,0
36,0,301,2,15,4,2,4,1,1,2,7,4,0,5406,1,0,24,4,1,15.0,2,15,12.0,7.5,11.0,0
41,2,930,2,3,3,1,3,1,2,2,7,2,0,8938,2,0,11,3,3,14.0,3,5,4.0,0.0,4.0,0
32,2,529,1,2,3,5,4,1,3,1,6,1,2,2439,1,0,14,3,4,4.0,3,4,2.0,1.0,2.0,0
35,2,1146,0,26,4,1,3,0,3,3,1,4,2,8837,1,1,16,3,3,9.0,3,9,0.0,1.0,7.0,0
38,2,345,2,10,2,1,1,0,3,2,7,4,1,5343,1,0,11,3,3,10.0,3,10,7.0,1.0,9.0,0
50,1,878,2,1,4,1,2,1,3,2,7,3,0,6728,7,0,12,3,4,12.0,3,6,3.0,0.0,1.0,1
36,2,1120,2,11,4,2,2,0,2,2,7,4,1,6652,4,0,13,3,1,8.0,2,6,3.0,0.0,0.0,0
45,2,374,2,20,3,1,4,0,3,2,7,3,2,4850,8,0,15,3,3,8.0,3,5,3.0,0.0,1.0,0
40,2,1322,1,2,4,1,3,1,2,1,6,3,2,2809,2,0,14,3,4,8.0,3,2,2.0,2.0,2.0,0
35,1,1199,1,18,4,1,3,1,3,2,0,3,1,5689,1,1,14,3,4,10.0,4,10,2.0,0.0,2.0,0
40,2,1194,1,2,4,3,3,0,3,1,6,3,1,2001,2,0,14,3,2,20.0,3,5,3.0,0.0,2.0,0
35,2,287,1,1,4,1,3,0,1,1,6,4,1,2977,1,0,12,3,4,4.0,3,4,3.0,1.0,1.0,0
29,2,1378,1,13,2,4,4,1,2,2,2,2,1,4025,4,1,13,3,1,10.0,3,4,3.0,0.0,3.0,0
29,2,468,1,28,4,3,4,0,2,1,6,1,2,3785,1,0,14,3,2,5.0,1,5,4.0,0.0,4.0,0
50,2,410,2,28,3,2,4,1,2,3,7,1,0,10854,4,1,13,3,2,20.0,3,3,2.0,2.0,0.0,1
39,2,722,2,24,1,2,2,0,2,4,7,4,1,12031,0,0,11,3,1,21.0,2,18,9.0,7.5,6.0,0
31,0,325,1,5,3,3,2,1,3,2,4,1,2,9936,0,0,19,3,2,10.0,3,9,4.0,1.0,7.0,0
26,2,1167,2,5,3,4,4,0,2,1,8,3,2,2966,0,0,18,3,4,5.0,3,4,2.0,0.0,0.0,0
36,1,884,1,23,2,3,3,1,4,2,2,4,1,2571,4,0,17,3,3,17.0,3,5,2.0,0.0,3.0,0
39,2,613,1,6,1,3,4,1,2,3,0,1,1,9991,4,0,15,3,1,9.0,3,7,7.0,1.0,7.0,0
27,2,155,1,4,3,1,2,1,4,2,4,2,1,6142,1,1,20,4,2,6.0,3,6,2.0,0.0,3.0,0
49,1,1023,2,2,3,3,4,1,2,2,7,2,1,5390,2,0,14,3,4,17.0,2,9,6.0,0.0,8.0,0
34,2,628,1,8,3,3,2,1,4,2,2,3,1,4404,2,0,12,3,1,6.0,4,4,3.0,1.0,2.0,0
30,1,717,1,4,2,3,2,0,2,1,5,1,2,2098,1,0,12,3,2,8.81650595422019,2,3,2.9694176590366985,1.0,1.0305823409633015,1
27,2,1435,1,4,3,5,2,0,3,1,2,2,2,3416,1,1,13,3,2,2.4077426896444183,2,2,2.1019356724111047,1.8980643275888953,2.2038713448222094,1
30,1,214,1,11,3,1,4,0,2,1,6,3,1,2372,0,0,14,3,4,5.52092734247176,2,5,2.0,4.025112810966112,3.529298279460464,1
41,2,597,1,14,3,3,1,0,3,1,3,2,0,4870,7,0,15,3,1,8.42673292516624,2,2,1.1465341496675192,1.1465341496675192,0.8599006122506394,1
27,1,1369,0,14,2,0,1,0,2,1,3,1,0,2932,0,0,11,3,1,2.5628856164124856,3,2,1.1721642123093643,0.0,0.7814428082062428,1
30,1,551,0,6,3,1,3,0,2,1,2,4,0,2217,7,0,15,3,3,4.938609858432036,2,2,1.2924065722880245,0.6462032861440122,1.2924065722880245,1
28,2,206,1,4,4,4,1,0,2,1,6,1,2,2368,5,0,13,3,3,10.409030226504687,1,8,6.01505037750781,1.3789294714890652,7.0,1
19,1,487,0,3,2,4,1,1,2,1,1,4,2,2556,1,0,12,3,2,1.0,3,1,0.0,0.059993258404937855,0.0,1
40,1,403,1,5,3,1,2,1,2,2,2,1,1,5361,6,0,15,3,3,16.177600506599624,2,4,0.5685332911166981,0.0,3.979733037816887,1
27,0,180,1,17,2,1,3,0,3,1,4,2,0,1970,1,0,15,3,2,5.65401323478085,2,5,1.13080264695617,3.9578092643465954,4.52321058782468,1
27,1,1017,1,10,2,1,4,0,3,1,4,2,1,2250,1,0,12,3,1,1.8747193177062524,2,1,0.8747193177062524,0.8747193177062524,0.8747193177062524,1
27,1,1400,0,13,3,1,1,0,2,1,3,2,1,2881,1,0,13,3,2,2.5926778433607143,3,1,0.7963389216803571,0.39816946084017857,0.7963389216803571,1
38,1,442,1,2,2,3,3,1,3,1,6,2,0,2320,4,1,16,3,3,4.862362727462025,2,3,1.862362727462025,1.24157515164135,1.862362727462025,1
34,2,301,2,26,3,1,3,1,2,2,7,3,2,5811,1,1,17,3,4,9.893443200835163,3,9,6.920082400626372,6.813525601461535,6.893443200835163,1
46,1,529,1,8,1,4,2,0,3,2,5,3,1,6904,2,1,13,3,1,16.704673707718023,3,4,3.575700574347545,1.8635508615213174,3.575700574347545,1
45,1,529,2,11,1,4,2,0,2,2,7,2,1,6908,2,0,13,3,1,16.541818317073517,2,5,4.041558344947488,1.4166233379789952,4.458181682926483,1
30,2,975,1,1,3,5,3,1,3,1,6,3,1,2062,0,0,14,3,3,9.09489909939449,2,5,1.6508501501009183,0.8254250750504591,4.127125375252295,1
34,1,881,1,10,4,3,3,1,3,1,6,3,2,4557,3,0,23,3,1,12.055600905498327,3,9,8.173650792311037,5.5278004527491635,6.291700679123744,1
45,2,260,1,20,2,2,3,0,3,2,0,1,1,8919,3,0,21,4,3,12.963990725796844,3,8,6.87396754028895,2.9459860886952645,6.87396754028895,1
32,2,980,1,3,1,1,1,1,1,2,6,1,1,6730,6,0,15,3,2,10.5316090940975,3,0,0.0,0.0,0.0,1
32,1,247,1,5,2,1,1,0,3,1,6,3,1,2419,2,0,14,3,1,7.203640357190814,2,3,1.1592719285618371,0.15927192856183725,2.522184214314488,1
20,2,504,1,2,3,2,3,0,2,1,7,2,2,2043,1,0,13,3,3,2.342667820996115,1,2,2.0527181263070946,0.026359063153547302,1.9472818736929054,1
46,2,1340,1,6,3,1,1,1,2,1,5,3,0,2440,8,0,12,3,2,15.431952863871654,3,8,0.21400392801069557,1.5719921439786089,6.143984287957218,1
42,1,938,1,9,3,2,2,1,1,3,5,2,1,10473,5,0,16,3,3,16.460517038761616,3,8,7.131609870794616,3.0789659224767694,1.4605170387616153,1
47,1,697,1,6,2,3,4,0,3,1,7,3,1,2656,1,1,11,3,3,18.500495052081,2,9,7.111001099537555,7.0,7.0555005497687775,1
28,2,151,1,20,3,1,2,1,1,1,2,2,1,2048,4,1,13,3,2,6.227625670926615,2,4,3.1381283546330745,0.0,3.9105026837064596,1
33,1,1007,0,22,2,0,2,0,3,2,1,1,0,9946,8,1,14,3,3,10.798271406316806,3,2,1.9193085625267223,0.08069143747327767,2.0,1
41,1,808,1,16,3,4,3,1,2,1,5,3,1,2436,8,1,15,3,3,6.35635779455879,2,1,0.7127155891175803,0.0,0.7127155891175803,1
29,1,1197,1,19,3,3,1,1,2,3,4,2,1,8393,1,0,12,3,1,10.0,2,4,2.8995036021943745,0.4142148003134821,3.7279332028213394,1
35,1,478,1,7,3,2,1,1,2,2,4,2,0,10007,6,0,11,3,2,14.160991383078862,2,1,0.5678017233842274,0.5678017233842274,0.5678017233842274,1
38,2,1118,0,12,3,4,1,0,3,1,1,3,1,2709,1,0,15,3,4,2.635448540582565,3,2,2.0,1.7881838198058118,1.5763676396116233,1
26,1,1430,1,2,3,3,1,0,3,1,6,3,1,2901,2,0,15,3,4,5.311625558603507,3,3,2.311625558603507,1.0,2.0,1
35,2,1407,2,12,4,2,2,1,2,2,7,1,0,6104,4,1,12,3,2,15.232727680956465,3,2,2.4795451994022093,2.4795451994022093,2.1918180797608837,1
55,2,612,1,2,3,2,4,1,3,5,3,1,1,16581,5,1,12,3,4,25.157320303991874,3,8,5.2147786221996455,2.671684883543816,5.028729159103887,1
41,1,306,1,6,2,1,3,1,3,2,3,2,1,5279,4,0,16,3,3,11.357805590804793,2,7,3.146833544828751,2.5046391356335427,5.568777636780833,1
21,1,482,0,6,2,4,1,1,2,1,2,4,2,2537,1,0,14,3,2,1.0,3,1,0.0,0.20846597974558678,0.0,1
26,2,1434,1,16,3,3,1,1,2,1,2,2,0,2371,2,0,12,3,3,5.327408714179029,2,3,1.6725912858209708,0.0,2.327408714179029,1
